city,month_year,date,Series,Permits
Tucker,Jun 2024,2024-06-01,Multi-Family,0.0
Tucker,Jun 2024,2024-06-01,Single-Family,1.0
Tucker,Jul 2024,2024-07-01,Multi-Family,0.0
Tucker,Jul 2024,2024-07-01,Single-Family,3.0
Tucker,Aug 2024,2024-08-01,Multi-Family,0.0
Tucker,Aug 2024,2024-08-01,Single-Family,2.0
Tucker,Sep 2024,2024-09-01,Multi-Family,0.0
Tucker,Sep 2024,2024-09-01,Single-Family,1.0
Tyrone,Apr 2023,2023-04-01,Multi-Family,0.0
Tyrone,Apr 2023,2023-04-01,Single-Family,1.0
Tyrone,May 2023,2023-05-01,Multi-Family,0.0
Tyrone,May 2023,2023-05-01,Single-Family,1.0
Tyrone,Jun 2023,2023-06-01,Multi-Family,0.0
Tyrone,Jun 2023,2023-06-01,Single-Family,2.0
Tyrone,Jul 2023,2023-07-01,Multi-Family,0.0
Tyrone,Jul 2023,2023-07-01,Single-Family,1.0
Tyrone,Aug 2023,2023-08-01,Multi-Family,0.0
Tyrone,Aug 2023,2023-08-01,Single-Family,2.0
Tyrone,Sep 2023,2023-09-01,Multi-Family,0.0
Tyrone,Sep 2023,2023-09-01,Single-Family,2.0
Tyrone,Oct 2023,2023-10-01,Multi-Family,0.0
Tyrone,Oct 2023,2023-10-01,Single-Family,1.0
Tyrone,Nov 2023,2023-11-01,Multi-Family,0.0
Tyrone,Nov 2023,2023-11-01,Single-Family,2.0
Tyrone,Dec 2023,2023-12-01,Multi-Family,0.0
Tyrone,Dec 2023,2023-12-01,Single-Family,2.0
Tyrone,Jan 2024,2024-01-01,Multi-Family,0.0
Tyrone,Jan 2024,2024-01-01,Single-Family,1.0
Tyrone,Feb 2024,2024-02-01,Multi-Family,0.0
Tyrone,Feb 2024,2024-02-01,Single-Family,2.0
Tyrone,Mar 2024,2024-03-01,Multi-Family,0.0
Tyrone,Mar 2024,2024-03-01,Single-Family,2.0
Tyrone,Apr 2024,2024-04-01,Multi-Family,0.0
Tyrone,Apr 2024,2024-04-01,Single-Family,2.0
Tyrone,May 2024,2024-05-01,Multi-Family,0.0
Tyrone,May 2024,2024-05-01,Single-Family,1.0
Tyrone,Jun 2024,2024-06-01,Multi-Family,0.0
Tyrone,Jun 2024,2024-06-01,Single-Family,1.0
Tyrone,Jul 2024,2024-07-01,Multi-Family,0.0
Tyrone,Jul 2024,2024-07-01,Single-Family,1.0
Tyrone,Aug 2024,2024-08-01,Multi-Family,0.0
Tyrone,Aug 2024,2024-08-01,Single-Family,1.0
Tyrone,Sep 2024,2024-09-01,Multi-Family,0.0
Tyrone,Sep 2024,2024-09-01,Single-Family,1.0
Union City,Apr 2023,2023-04-01,Multi-Family,0.0
Union City,Apr 2023,2023-04-01,Single-Family,16.0
Union City,May 2023,2023-05-01,Multi-Family,0.0
Union City,May 2023,2023-05-01,Single-Family,19.0
Union City,Jun 2023,2023-06-01,Multi-Family,0.0
Union City,Jun 2023,2023-06-01,Single-Family,19.0
Union City,Jul 2023,2023-07-01,Multi-Family,0.0
Union City,Jul 2023,2023-07-01,Single-Family,17.0
Union City,Aug 2023,2023-08-01,Multi-Family,0.0
Union City,Aug 2023,2023-08-01,Single-Family,19.0
Union City,Sep 2023,2023-09-01,Multi-Family,0.0
Union City,Sep 2023,2023-09-01,Single-Family,17.0
Union City,Oct 2023,2023-10-01,Multi-Family,0.0
Union City,Oct 2023,2023-10-01,Single-Family,18.0
Union City,Nov 2023,2023-11-01,Multi-Family,0.0
Union City,Nov 2023,2023-11-01,Single-Family,15.0
Union City,Dec 2023,2023-12-01,Multi-Family,0.0
Union City,Dec 2023,2023-12-01,Single-Family,14.0
Union City,Jan 2024,2024-01-01,Multi-Family,320.0
Union City,Jan 2024,2024-01-01,Single-Family,30.0
Union City,Feb 2024,2024-02-01,Multi-Family,332.0
Union City,Feb 2024,2024-02-01,Single-Family,29.0
Union City,Mar 2024,2024-03-01,Multi-Family,0.0
Union City,Mar 2024,2024-03-01,Single-Family,17.0
Union City,Apr 2024,2024-04-01,Multi-Family,0.0
Union City,Apr 2024,2024-04-01,Single-Family,5.0
Union City,May 2024,2024-05-01,Multi-Family,0.0
Union City,May 2024,2024-05-01,Single-Family,10.0
Union City,Jun 2024,2024-06-01,Multi-Family,0.0
Union City,Jun 2024,2024-06-01,Single-Family,24.0
Union City,Jul 2024,2024-07-01,Multi-Family,0.0
Union City,Jul 2024,2024-07-01,Single-Family,23.0
Union City,Aug 2024,2024-08-01,Multi-Family,0.0
Union City,Aug 2024,2024-08-01,Single-Family,25.0
Union City,Sep 2024,2024-09-01,Multi-Family,0.0
Union City,Sep 2024,2024-09-01,Single-Family,16.0
Woodstock,Apr 2023,2023-04-01,Multi-Family,0.0
Woodstock,Apr 2023,2023-04-01,Single-Family,29.0
Woodstock,May 2023,2023-05-01,Multi-Family,0.0
Woodstock,May 2023,2023-05-01,Single-Family,18.0
Woodstock,Jun 2023,2023-06-01,Multi-Family,0.0
Woodstock,Jun 2023,2023-06-01,Single-Family,39.0
Woodstock,Jul 2023,2023-07-01,Multi-Family,0.0
Woodstock,Jul 2023,2023-07-01,Single-Family,53.0
Woodstock,Aug 2023,2023-08-01,Multi-Family,0.0
Woodstock,Aug 2023,2023-08-01,Single-Family,33.0
Woodstock,Sep 2023,2023-09-01,Multi-Family,0.0
Woodstock,Sep 2023,2023-09-01,Single-Family,22.0
Woodstock,Oct 2023,2023-10-01,Multi-Family,0.0
Woodstock,Oct 2023,2023-10-01,Single-Family,19.0
Woodstock,Nov 2023,2023-11-01,Multi-Family,0.0
Woodstock,Nov 2023,2023-11-01,Single-Family,19.0
Woodstock,Dec 2023,2023-12-01,Multi-Family,0.0
Woodstock,Dec 2023,2023-12-01,Single-Family,35.0
Woodstock,Jan 2024,2024-01-01,Multi-Family,0.0
Woodstock,Jan 2024,2024-01-01,Single-Family,51.0
Woodstock,Feb 2024,2024-02-01,Multi-Family,0.0
Woodstock,Feb 2024,2024-02-01,Single-Family,33.0
Woodstock,Mar 2024,2024-03-01,Multi-Family,0.0
Woodstock,Mar 2024,2024-03-01,Single-Family,41.0
Woodstock,Apr 2024,2024-04-01,Multi-Family,0.0
Woodstock,Apr 2024,2024-04-01,Single-Family,23.0
Woodstock,May 2024,2024-05-01,Multi-Family,0.0
Woodstock,May 2024,2024-05-01,Single-Family,37.0
Woodstock,Jun 2024,2024-06-01,Multi-Family,0.0
Woodstock,Jun 2024,2024-06-01,Single-Family,33.0
Woodstock,Jul 2024,2024-07-01,Multi-Family,0.0
Woodstock,Jul 2024,2024-07-01,Single-Family,6.0
Woodstock,Aug 2024,2024-08-01,Multi-Family,0.0
Woodstock,Aug 2024,2024-08-01,Single-Family,23.0
Woodstock,Sep 2024,2024-09-01,Multi-Family,0.0
Woodstock,Sep 2024,2024-09-01,Single-Family,13.0
